"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_110" 5.85057364270332 2.16176350791966 1.56293227832941 0.324816320895907 0.624741186376304 2.33942255655175 1.65053329508722 1.73904181910884 0.596241446096561 -0.00484325161820617 0.716673795078152 0.664977960815877
"cell_111" 5.86466597040126 2.15594869728221 1.57307306716935 0.320312061682747 0.646242795862645 2.33099716546413 1.65942382503237 1.75593197537803 0.60623832408592 -0.00184898635648455 0.723107061315538 0.674924768786951
"cell_112" 5.87076952395393 2.1619315877613 1.58056434216065 0.325150725355815 0.681039664719304 2.34902280854943 1.66143339094844 1.75453938571074 0.617317890220543 -0.00579094044611669 0.746683233300021 0.682337774720085
"cell_113" 5.86012862048434 2.17128846229762 1.59809033654891 0.324761379783982 0.700074502800489 2.34135077599228 1.67359692797565 1.77561898658567 0.626259520973633 0.0078682088803971 0.756321398730856 0.687916862961259
"cell_114" 5.85405369393293 2.17268207479832 1.6139385160375 0.326569452504038 0.720880633807793 2.34894497110431 1.67665242360636 1.80255822023654 0.652118360669576 0.0136176025870801 0.779786569533658 0.690595400095284
"cell_115" 5.85810692268548 2.17509413699173 1.61714191805359 0.32395157636511 0.718419472264655 2.35573065646732 1.66304275562713 1.80759955841711 0.68157600990829 0.0211345818912081 0.791571142226427 0.708381598905703
"cell_116" 5.84753717594581 2.18712525391343 1.63565886397376 0.340003414429588 0.742448451805358 2.34897071327549 1.6650959551745 1.81386546499925 0.699622839454166 0.0324017610087544 0.807633202482208 0.729861945800153
"cell_117" 5.82764235982925 2.17882270111923 1.6458691222347 0.359602476323771 0.76719153131405 2.33769883076045 1.66983769295571 1.83837552202577 0.711012730318184 0.0466486369166331 0.821092752161448 0.751603093451022
"cell_118" 5.82575172838242 2.16314264075209 1.65610649871724 0.357567382019957 0.781234168480902 2.35082329912913 1.66978263659441 1.84535847979029 0.737061454260891 0.0596359109319622 0.826009094307086 0.770861043584848
"cell_119" 5.83215303652014 2.15378424440667 1.65976749560576 0.361534328441653 0.791899124710848 2.35240063421059 1.67242663594845 1.84807862201764 0.736085890734466 0.0616766973307359 0.836274197356221 0.780768863010918
"cell_120" 5.82698749587579 2.1804772010599 1.6653848802223 0.357499274474218 0.791241067758597 2.34742068840462 1.68159423974872 1.86545255304959 0.760663030082356 0.0703946580133723 0.858165103700135 0.783133830737487
"cell_121" 5.81592993987512 2.17671726537161 1.67468347952912 0.357365740582167 0.817762098883759 2.33677451877173 1.67492395949956 1.86505064385811 0.781230169440713 0.0669804139366892 0.861628746379845 0.794029443302242
"cell_122" 5.82231588237502 2.1700228778144 1.70307214844589 0.368254310818742 0.807800933350708 2.34536143121529 1.67434379611979 1.8635760764588 0.800454820985424 0.0745007104175644 0.860354118479861 0.802613236316902
"cell_123" 5.80728229229581 2.16718327573945 1.71018115790499 0.37726358542126 0.83401130725768 2.35695888559624 1.68383117685576 1.87000512144951 0.804667052704969 0.0785906658540517 0.882232274995233 0.804207200151382
"cell_124" 5.78425272520136 2.17734117964397 1.72957683001999 0.392815632198718 0.853225206844291 2.34912440391481 1.67610674624829 1.8719760393253 0.826515151689364 0.0943403372413673 0.894004196757892 0.808108158656907
"cell_125" 5.76801844916552 2.17269736049339 1.74126837059066 0.417730175185879 0.88774582874343 2.34874153623492 1.68003094930113 1.86521530918932 0.845426052340108 0.0992650236923697 0.895880900845799 0.819316004885653
"cell_126" 5.76657634401127 2.17123380857924 1.76434966239493 0.437389002790716 0.90894034564351 2.34033313045826 1.68020952802258 1.87943173434612 0.867365628313001 0.109212707386917 0.902866362114563 0.814942711873372
